name,slug,homepage,version,active_installs,path
"Kaya QR Code Generator",kaya-qr-code-generator,,1.4.2,10000,plugins/zip/57/kaya-qr-code-generator/kaya-qr-code-generator.zip
"Newsletter Sign-Up",newsletter-sign-up,https://dannyvankooten.com/wordpress-plugins/newsletter-sign-up/,2.0.9,10000,plugins/zip/19/newsletter-sign-up/newsletter-sign-up.zip
"WP htaccess Control",wp-htaccess-control,http://antonioandra.de,3.5.1,10000,plugins/zip/84/wp-htaccess-control/wp-htaccess-control.zip
"Gallery Carousel Without JetPack",carousel-without-jetpack,http://www.wpbeginner.com/,0.7.5,10000,plugins/zip/50/carousel-without-jetpack/carousel-without-jetpack.zip
"Backlinks Saver",backlinks-saver,http://nimrodflores.com/backlinks-saver,1.0,10000,plugins/zip/54/backlinks-saver/backlinks-saver.zip
"HandL UTM Grabber / Tracker",handl-utm-grabber,https://utmgrabber.com,2.7.22,10000,plugins/zip/83/handl-utm-grabber/handl-utm-grabber.zip
"Bulk remove posts from category",bulk-remove-posts-from-category,https://masterns-studio.com/code-factory/wordpress-plugin/bulk-remove-from-category/,3.2.1,10000,plugins/zip/72/bulk-remove-posts-from-category/bulk-remove-posts-from-category.zip
"Horizontal scrolling announcements",horizontal-scrolling-announcements,http://www.gopiplus.com/work/2010/07/18/horizontal-scrolling-announcement/,2.3,10000,plugins/zip/47/horizontal-scrolling-announcements/horizontal-scrolling-announcements.zip
"Front End PM",front-end-pm,https://www.shamimsplugins.com/contact-us/,11.3.4,10000,plugins/zip/67/front-end-pm/front-end-pm.zip
"Fix Another Update In Progress",fix-another-update-in-progress,http://wordpress.org/plugins/fix-another-update-in-progress,1.0.1,10000,plugins/zip/37/fix-another-update-in-progress/fix-another-update-in-progress.zip
"YITH WooCommerce Subscription",yith-woocommerce-subscription,https://yithemes.com/themes/plugins/yith-woocommerce-subscription/,2.8.0,10000,plugins/zip/46/yith-woocommerce-subscription/yith-woocommerce-subscription.zip
"WP Blog Post Layouts",wp-blog-post-layouts,,1.1.1,10000,plugins/zip/62/wp-blog-post-layouts/wp-blog-post-layouts.zip
"IP2Location Redirection",ip2location-redirection,https://ip2location.com/resources/wordpress-ip2location-redirection,1.25.16,10000,plugins/zip/79/ip2location-redirection/ip2location-redirection.zip
"File Renaming on Upload",file-renaming-on-upload,https://wordpress.org/plugins/file-renaming-on-upload/,2.4.9,10000,plugins/zip/39/file-renaming-on-upload/file-renaming-on-upload.zip
"Custom Related Products for WooCommerce",custom-related-products-for-woocommerce,http://scottnelle.com,1.3,10000,plugins/zip/79/custom-related-products-for-woocommerce/custom-related-products-for-woocommerce.zip
"Simply Exclude",simply-exclude,http://www.codehooligans.com/projects/wordpress/simply-exclude/,2.0.6.6,10000,plugins/zip/42/simply-exclude/simply-exclude.zip
"Web Push Notifications &#8211; Webpushr",webpushr-web-push-notifications,,4.29.0,10000,plugins/zip/54/webpushr-web-push-notifications/webpushr-web-push-notifications.zip
"Videojs HTML5 Player",videojs-html5-player,https://wphowto.net/videojs-html5-player-for-wordpress-757,1.1.6,10000,plugins/zip/39/videojs-html5-player/videojs-html5-player.zip
"WP Sticky Button &#8211; Click to Chat",wa-sticky-button,http://okapitech.in/wordpress-plugin-wa-sticky-button,1.3,10000,plugins/zip/20/wa-sticky-button/wa-sticky-button.zip
"Upload Larger Plugins",upload-larger-plugins,https://wordpress.org/plugins/upload-larger-plugins,1.6,10000,plugins/zip/38/upload-larger-plugins/upload-larger-plugins.zip
"YITH WooCommerce Frequently Bought Together",yith-woocommerce-frequently-bought-together,https://yithemes.com/themes/plugins/yith-woocommerce-frequently-bought-together/,1.11.0,10000,plugins/zip/18/yith-woocommerce-frequently-bought-together/yith-woocommerce-frequently-bought-together.zip
"Auto Amazon Links &#8211; Amazon Associates Affiliate Plugin",amazon-auto-links,https://en.michaeluno.jp/amazon-auto-links,5.2.2,10000,plugins/zip/4/amazon-auto-links/amazon-auto-links.zip
"Speed Contact Bar",speed-contact-bar,http://wordpress.org/plugins/speed-contact-bar/,6.10.0,10000,plugins/zip/30/speed-contact-bar/speed-contact-bar.zip
"Easy Google AdSense",easy-google-adsense,https://noorsplugin.com/easy-google-adsense-plugin-wordpress/,1.0.4,10000,plugins/zip/48/easy-google-adsense/easy-google-adsense.zip
"Zippy",zippy,,1.5.5,10000,plugins/zip/45/zippy/zippy.zip
"Secondary Title",secondary-title,https://www.kolja-nolte.com/wordpress/plugins/secondary-title/,2.0.8,10000,plugins/zip/42/secondary-title/secondary-title.zip
"Visual Link Preview",visual-link-preview,http://bootstrapped.ventures/visual-link-preview/,2.2.4,10000,plugins/zip/58/visual-link-preview/visual-link-preview.zip
"Authorize.Net Payment Gateway For WooCommerce",woo-authorize-net-gateway-aim,https://pledgedplugins.com/products/authorize-net-payment-gateway-woocommerce/,5.1.27,10000,plugins/zip/40/woo-authorize-net-gateway-aim/woo-authorize-net-gateway-aim.zip
"SMNTCS Google Webmaster Tools",smntcs-google-webmaster-tools,https://github.com/nielslange/smntcs-google-webmaster-tools,2.8,10000,plugins/zip/37/smntcs-google-webmaster-tools/smntcs-google-webmaster-tools.zip
"Hide Shipping Method For WooCommerce",hide-shipping-method-for-woocommerce,https://www.thedotstore.com/hide-shipping-method-for-woocommerce,1.3.1,10000,plugins/zip/40/hide-shipping-method-for-woocommerce/hide-shipping-method-for-woocommerce.zip
"Genesis Testimonial Slider",wpstudio-testimonial-slider,http://wpstud.io/plugins,1.6,10000,plugins/zip/41/wpstudio-testimonial-slider/wpstudio-testimonial-slider.zip
"Easy Image Gallery",easy-image-gallery,http://devrix.com/,1.4.3,10000,plugins/zip/8/easy-image-gallery/easy-image-gallery.zip
"Departamentos y Ciudades de Colombia para Woocommerce",departamentos-y-ciudades-de-colombia-para-woocommerce,,2.0.3,10000,plugins/zip/28/departamentos-y-ciudades-de-colombia-para-woocommerce/departamentos-y-ciudades-de-colombia-para-woocommerce.zip
"Google Drive Embedder",google-drive-embedder,http://wp-glogin.com/drive,5.2.3,10000,plugins/zip/84/google-drive-embedder/google-drive-embedder.zip
"Replace Image",replace-image,,1.1.7,10000,plugins/zip/52/replace-image/replace-image.zip
"Themify Builder",themify-builder,https://themify.me/builder,5.3.9,10000,plugins/zip/69/themify-builder/themify-builder.zip
"Simple Website Redirect",simple-website-redirect,https://wpscholar.com/wordpress-plugins/simple-website-redirect/,1.2.8,10000,plugins/zip/3/simple-website-redirect/simple-website-redirect.zip
"EZP Maintenance Mode",easy-pie-maintenance-mode,https://snapcreek.com/ezp-coming-soon/docs/faq-maintenance-mode/,1.0.1,10000,plugins/zip/70/easy-pie-maintenance-mode/easy-pie-maintenance-mode.zip
"WP Hotel Booking",wp-hotel-booking,http://thimpress.com/,1.10.5,10000,plugins/zip/59/wp-hotel-booking/wp-hotel-booking.zip
"Passster &#8211; Password Protection",content-protector,https://patrickposner.dev,3.5.5.2,10000,plugins/zip/44/content-protector/content-protector.zip
"Pure Chat &#8211; Live Chat Plugin &amp; More!",pure-chat,,2.22,10000,plugins/zip/65/pure-chat/pure-chat.zip
"Ultimate Carousel For Elementor",ultimate-carousel-for-elementor,http://elementor.topdigitaltrends.net/advanced-carousel,2.1.7,10000,plugins/zip/37/ultimate-carousel-for-elementor/ultimate-carousel-for-elementor.zip
"Featured Image by URL",featured-image-by-url,https://wordpress.org/plugins/featured-image-by-url/,1.1.7,10000,plugins/zip/31/featured-image-by-url/featured-image-by-url.zip
"WP Popup Builder &#8211; Popup Forms , Marketing PoPuP &amp;  Newsletter",wp-popup-builder,,1.2.8,10000,plugins/zip/46/wp-popup-builder/wp-popup-builder.zip
"iOS images fixer",ios-images-fixer,http://bishoy.me/wp-plugins/ios-images-fixer/,1.2.4,10000,plugins/zip/27/ios-images-fixer/ios-images-fixer.zip
"WordPress Countdown Widget",wordpress-countdown-widget,https://wpassist.me/plugins/countdown-widget/,3.1.9.1,10000,plugins/zip/51/wordpress-countdown-widget/wordpress-countdown-widget.zip
"Contact Form 7 Widget For Elementor Page Builder &amp; Gutenberg Blocks",ht-contactform,https://htplugins.com/,1.1.2,10000,plugins/zip/5/ht-contactform/ht-contactform.zip
"Wonder PDF Embed",wonderplugin-pdf-embed,https://www.wonderplugin.com/wordpress-pdf-embed/,2.7,10000,plugins/zip/19/wonderplugin-pdf-embed/wonderplugin-pdf-embed.zip
"WP125",wp125,http://www.webmaster-source.com/wp125-ad-plugin-wordpress/,1.5.5,10000,plugins/zip/27/wp125/wp125.zip
"Arabic Webfonts",arabic-webfonts,http://plugins.jozoor.com/arabic-webfonts/,1.4.6,10000,plugins/zip/45/arabic-webfonts/arabic-webfonts.zip
"Embed, curate &amp; aggregate social media feeds into your website using JUICER",juicer,https://wp.juicer.io,1.9.3,10000,plugins/zip/81/juicer/juicer.zip
"Ultimate Tag Cloud Widget",ultimate-tag-cloud-widget,https://www.0x539.se/wordpress/ultimate-tag-cloud-widget/,2.7.2,10000,plugins/zip/24/ultimate-tag-cloud-widget/ultimate-tag-cloud-widget.zip
"Paytm Payment Gateway",paytm-payments,https://github.com/Paytm-Payments/,2.6.2,10000,plugins/zip/60/paytm-payments/paytm-payments.zip
"URL Params",url-params,http://asandia.com/wordpress-plugins/urlparams/,2.3,10000,plugins/zip/69/url-params/url-params.zip
"Multivendor Marketplace Solution for WooCommerce &#8211; WC Marketplace",dc-woocommerce-multi-vendor,https://wc-marketplace.com/,3.8.11.1,10000,plugins/zip/27/dc-woocommerce-multi-vendor/dc-woocommerce-multi-vendor.zip
"Sitemap Generator",mb-sitemap-generator,https://www.marcobeierer.com/wordpress-plugins/sitemap-generator,1.7.2,10000,plugins/zip/57/mb-sitemap-generator/mb-sitemap-generator.zip
"LearnPress &#8211; bbPress Integration",learnpress-bbpress,http://thimpress.com/learnpress,4.0.3,10000,plugins/zip/27/learnpress-bbpress/learnpress-bbpress.zip
"Disable Author Pages",disable-author-pages,https://staude.net/wordpress/plugins/disable-author-pages/,0.11,10000,plugins/zip/38/disable-author-pages/disable-author-pages.zip
"Calendar",calendar,http://www.kieranoshea.com,1.3.14,10000,plugins/zip/26/calendar/calendar.zip
"Restrict Widgets",restrict-widgets,http://www.dfactory.eu/plugins/restrict-widgets/,1.3.1,10000,plugins/zip/5/restrict-widgets/restrict-widgets.zip
"Hello Bar",hellobar,http://www.hellobar.com/,1.1,10000,plugins/zip/73/hellobar/hellobar.zip
"ACF Field For Contact Form 7",acf-field-for-contact-form-7,https://wordpress.org/plugins/acf-field-for-contact-form-7/,1.6,10000,plugins/zip/47/acf-field-for-contact-form-7/acf-field-for-contact-form-7.zip
"Customize Feeds for Twitter",twitter-tweets,https://wordpress.org/plugins/twitter-tweets/,2.1.3,10000,plugins/zip/18/twitter-tweets/twitter-tweets.zip
"Heroic Favicon Generator",favhero-favicon-generator,https://wordpress.org/extend/plugins/ht-ultimate-favicon/,1.7.0,10000,plugins/zip/43/favhero-favicon-generator/favhero-favicon-generator.zip
"WP Datepicker",wp-datepicker,http://androidbubble.com/blog/wordpress/plugins/wp-datepicker,1.9.9,10000,plugins/zip/0/wp-datepicker/wp-datepicker.zip
"WP Media Category Management",wp-media-category-management,https://www.de-baat.nl/WP_MCM,1.9.8.1,10000,plugins/zip/68/wp-media-category-management/wp-media-category-management.zip
"Menu Duplicator",menu-duplicator,http://jereross.com/menu-duplicator/,0.6,10000,plugins/zip/5/menu-duplicator/menu-duplicator.zip
"menu shortcode",menu-shortcode,http://www.demo.com,1.0,10000,plugins/zip/49/menu-shortcode/menu-shortcode.zip
"GravityExport Lite (Gravity Forms Entries in Excel)",gf-entries-in-excel,https://gfexcel.com,1.11,10000,plugins/zip/38/gf-entries-in-excel/gf-entries-in-excel.zip
"Mortgage Calculator",mortgage-calculator,https://www.mlcalc.com/,1.1.10,10000,plugins/zip/26/mortgage-calculator/mortgage-calculator.zip
"WP Duplicate Page",wp-duplicate-page,https://ninjateam.org,1.2,10000,plugins/zip/65/wp-duplicate-page/wp-duplicate-page.zip
"Billplz for WooCommerce",billplz-for-woocommerce,https://wordpress.org/plugins/billplz-for-woocommerce/,3.27.2,10000,plugins/zip/26/billplz-for-woocommerce/billplz-for-woocommerce.zip
"HashBar &#8211; WordPress Notification Bar",hashbar-wp-notification-bar,http://demo.wphash.com/hashbar/,1.3.2,10000,plugins/zip/85/hashbar-wp-notification-bar/hashbar-wp-notification-bar.zip
"Easy Footnotes",easy-footnotes,https://jasonyingling.me/easy-footnotes-wordpress/,1.1.5,10000,plugins/zip/21/easy-footnotes/easy-footnotes.zip
"Pojo Custom Fonts",pojo-custom-fonts,http://pojo.me/,1.0.5,10000,plugins/zip/78/pojo-custom-fonts/pojo-custom-fonts.zip
"Last Modified Timestamp",last-modified-timestamp,https://github.com/aaemnnosttv/last-modified-timestamp,1.0.5,10000,plugins/zip/75/last-modified-timestamp/last-modified-timestamp.zip
"Theme and plugin translation for Polylang (TTfP)",theme-translation-for-polylang,,3.2.12,10000,plugins/zip/79/theme-translation-for-polylang/theme-translation-for-polylang.zip
"Advanced Post Queries",advanced-post-queries,https://wordpress.org/plugins/acf-frontend-form-element/,1.0.15,10000,plugins/zip/3/advanced-post-queries/advanced-post-queries.zip
"Fusion Page Builder",fusion,https://www.agencydominion.com/fusion/,1.6.0,10000,plugins/zip/31/fusion/fusion.zip
"YITH Color and Label Variations for WooCommerce",yith-color-and-label-variations-for-woocommerce,https://yithemes.com/,1.16.0,10000,plugins/zip/57/yith-color-and-label-variations-for-woocommerce/yith-color-and-label-variations-for-woocommerce.zip
"WP Mautic",wp-mautic,https://github.com/mautic/mautic-wordpress,2.4.2,10000,plugins/zip/57/wp-mautic/wp-mautic.zip
"BST DSGVO Cookie",bst-dsgvo-cookie,https://bst.software,1.2.9,10000,plugins/zip/84/bst-dsgvo-cookie/bst-dsgvo-cookie.zip
"Woo Title Limit",woo-title-limit,https://www.dimitri-wolf.de,2.0.3,10000,plugins/zip/49/woo-title-limit/woo-title-limit.zip
"Giveaways and Contests by RafflePress &#8211; Get More Website Traffic, Email Subscribers, and Social Followers",rafflepress,https://www.rafflepress.com,1.9.0,10000,plugins/zip/29/rafflepress/rafflepress.zip
"Cloudflare SSL by Weslink",ctw-ssl-for-cloudflare,https://weslink.de,1.0.9,10000,plugins/zip/34/ctw-ssl-for-cloudflare/ctw-ssl-for-cloudflare.zip
"WP Booking System &#8211; Booking Calendar",wp-booking-system,https://www.wpbookingsystem.com/,2.0.15,10000,plugins/zip/89/wp-booking-system/wp-booking-system.zip
"Connections Business Directory",connections,https://connections-pro.com/,10.4.19,10000,plugins/zip/33/connections/connections.zip
"Live Chat with Messenger Customer Chat",fb-messenger-live-chat,https://zotabox.com/zbv2/facebookchat?utm_source=wordpress.com&utm_medium=Facebook%20Live%20Chat&utm_campaign=ecommerce%20plugins&authuser=anonymous,1.5.0,10000,plugins/zip/52/fb-messenger-live-chat/fb-messenger-live-chat.zip
"OPML Importer",opml-importer,http://wordpress.org/extend/plugins/opml-importer/,0.2,10000,plugins/zip/82/opml-importer/opml-importer.zip
"Options for Twenty Seventeen",options-for-twenty-seventeen,https://webd.uk/product/options-for-twenty-seventeen-upgrade/,2.4.6,10000,plugins/zip/87/options-for-twenty-seventeen/options-for-twenty-seventeen.zip
"Finale Lite &#8211; Sales Countdown Timer &amp; Discount for WooCommerce",finale-woocommerce-sales-countdown-timer-discount,https://xlplugins.com/finale-woocommerce-sales-countdown-timer-discount-plugin/,2.15.0,10000,plugins/zip/54/finale-woocommerce-sales-countdown-timer-discount/finale-woocommerce-sales-countdown-timer-discount.zip
"WP Mail From II",wp-mailfrom-ii,https://wordpress.org/plugins/wp-mailfrom-ii/,2.0,10000,plugins/zip/65/wp-mailfrom-ii/wp-mailfrom-ii.zip
"GravityWP &#8211; CSS Selector",gravitywp-css-selector,https://gravitywp.com/plugins/css-selector/,1.0.2,10000,plugins/zip/73/gravitywp-css-selector/gravitywp-css-selector.zip
"reCAPTCHA for MW WP Form",recaptcha-for-mw-wp-form,https://github.com/kanakogi/recaptcha-for-mw-wp-form,1.1.0,10000,plugins/zip/40/recaptcha-for-mw-wp-form/recaptcha-for-mw-wp-form.zip
"Redirect After Login",redirect-after-login,http://www.marcelotorresweb.com/redirect-after-login/,0.1.9,10000,plugins/zip/76/redirect-after-login/redirect-after-login.zip
"YML for Yandex Market",yml-for-yandex-market,https://icopydoc.ru/category/documentation/yml-for-yandex-market/,3.7.9,10000,plugins/zip/63/yml-for-yandex-market/yml-for-yandex-market.zip
"Smart SEO Tool &#8211; SEO优化插件",smart-seo-tool,http://wordpress.org/plugins/smart-seo-tool/,3.1.1,10000,plugins/zip/44/smart-seo-tool/smart-seo-tool.zip
"WooCommerce &#8211; Show only lowest prices in variable products",show-only-lowest-prices-in-woocommerce-variable-products,https://servicios.ayudawp.com/,0.9.30,10000,plugins/zip/89/show-only-lowest-prices-in-woocommerce-variable-products/show-only-lowest-prices-in-woocommerce-variable-products.zip
"Fotorama",fotorama,http://fotorama.io/,4.6.3,10000,plugins/zip/48/fotorama/fotorama.zip
"Contact Form 7 Modules",contact-form-7-modules,https://katz.co/contact-form-7-hidden-fields/,2.0.2,10000,plugins/zip/85/contact-form-7-modules/contact-form-7-modules.zip
"Product Customer List for WooCommerce",wc-product-customer-list,https://wordpress.org/plugins/wc-product-customer-list/,3.0.5,10000,plugins/zip/54/wc-product-customer-list/wc-product-customer-list.zip
"Discounts Per Payment Method for WooCommerce",woo-payment-discounts,http://www.wpcodelibrary.com,1.3.0,10000,plugins/zip/22/woo-payment-discounts/woo-payment-discounts.zip
"WordPress REST API &#8211; OAuth 1.0a Server",rest-api-oauth1,,0.3.0,10000,plugins/zip/52/rest-api-oauth1/rest-api-oauth1.zip
"Controlled Admin Access",controlled-admin-access,https://wpruby.com/product/controlled-admin-access,1.5.12,10000,plugins/zip/28/controlled-admin-access/controlled-admin-access.zip
"Date and Time Picker Field",acf-field-date-time-picker,https://github.com/soderlind/acf-field-date-time-picker,2.1.5,10000,plugins/zip/46/acf-field-date-time-picker/acf-field-date-time-picker.zip
"Simple Registration for WooCommerce",woocommerce-simple-registration,https://astoundify.com/products/woocommerce-simple-registration/,1.5.3,10000,plugins/zip/9/woocommerce-simple-registration/woocommerce-simple-registration.zip
"FG Joomla to WordPress",fg-joomla-to-wordpress,https://wordpress.org/plugins/fg-joomla-to-wordpress/,3.94.0,10000,plugins/zip/53/fg-joomla-to-wordpress/fg-joomla-to-wordpress.zip
"Listo",listo,https://contactform7.com/listo/,1.4,10000,plugins/zip/81/listo/listo.zip
"YouTube Channel",youtube-channel,https://urosevic.net/wordpress/plugins/youtube-channel/,3.0.12.1,10000,plugins/zip/43/youtube-channel/youtube-channel.zip
"Manage XML-RPC",manage-xml-rpc,http://www.brainvire.com,1.0,10000,plugins/zip/83/manage-xml-rpc/manage-xml-rpc.zip
"ThemeZee Widget Bundle",themezee-widget-bundle,https://themezee.com/plugins/widget-bundle/,1.5.1,10000,plugins/zip/67/themezee-widget-bundle/themezee-widget-bundle.zip
"Prime Strategy Bread Crumb",prime-strategy-bread-crumb,http://www.warna.info/archives/1310/,1.0.6,10000,plugins/zip/69/prime-strategy-bread-crumb/prime-strategy-bread-crumb.zip
"Polylang Theme Strings",polylang-theme-strings,http://modeewine.com/en-polylang-theme-strings,4.0,10000,plugins/zip/79/polylang-theme-strings/polylang-theme-strings.zip
"Cost Calculator",nd-projects,https://nicdark.com,1.7,10000,plugins/zip/45/nd-projects/nd-projects.zip
"Animentor – Lottie &amp; Bodymovin for Elementor",animentor-lottie-bodymovin-elementor,https://over-engineer.com/plugins/animentor,1.1.1,10000,plugins/zip/37/animentor-lottie-bodymovin-elementor/animentor-lottie-bodymovin-elementor.zip
"WP User Manager &#8211; User Profile Builder &amp; Membership",wp-user-manager,https://wpusermanager.com,2.8.1,10000,plugins/zip/21/wp-user-manager/wp-user-manager.zip
"WooCommerce Product Carousel, Slider &amp; Grid Ultimate",woo-product-carousel-slider-and-grid-ultimate,https://wpwax.com/product/woocommerce-product-carousel-slider-grid-ultimate-pro,1.8.6,10000,plugins/zip/71/woo-product-carousel-slider-and-grid-ultimate/woo-product-carousel-slider-and-grid-ultimate.zip
"JSM&#039;s Force HTTP to HTTPS / SSL &#8211; Simple, Fast and Reliable",jsm-force-ssl,https://surniaulula.com/extend/plugins/jsm-force-ssl/,3.4.1,10000,plugins/zip/4/jsm-force-ssl/jsm-force-ssl.zip
"Obfuscate Email",obfuscate-email,https://coffee2code.com/wp-plugins/obfuscate-email/,3.8.1,10000,plugins/zip/25/obfuscate-email/obfuscate-email.zip
"Reusable Text Blocks",reusable-text-blocks,http://halgatewood.com/text-blocks,1.5.3,10000,plugins/zip/17/reusable-text-blocks/reusable-text-blocks.zip
"WC Catalog Enquiry",woocommerce-catalog-enquiry,https://wc-marketplace.com/,4.0.7,10000,plugins/zip/31/woocommerce-catalog-enquiry/woocommerce-catalog-enquiry.zip
"I Recommend This",i-recommend-this,https://themeist.com/plugins/wordpress/i-recommend-this/#utm_source=wp-plugin&utm_medium=i-recommend-this&utm_campaign=plugins-page,3.8.3,10000,plugins/zip/55/i-recommend-this/i-recommend-this.zip
"Posts in Sidebar",posts-in-sidebar,https://dev.aldolat.it/projects/posts-in-sidebar/,4.16.3,10000,plugins/zip/27/posts-in-sidebar/posts-in-sidebar.zip
"SchedulePress &#8211; Best Editorial Calendar, Missed Schedule &amp; Auto Social Share to Facebook, Twitter",wp-scheduled-posts,,4.1.4,10000,plugins/zip/30/wp-scheduled-posts/wp-scheduled-posts.zip
"Ajax add to cart for WooCommerce",woo-ajax-add-to-cart,https://quadlayers.com,1.2.9,10000,plugins/zip/86/woo-ajax-add-to-cart/woo-ajax-add-to-cart.zip
"Photoswipe Masonry Gallery",photoswipe-masonry,http://thriveweb.com.au/the-lab/photoswipe/,1.2.18,10000,plugins/zip/13/photoswipe-masonry/photoswipe-masonry.zip
"Canvas",canvas,https://codesupply.co/cnvs/,2.3.5,10000,plugins/zip/62/canvas/canvas.zip
"Uji Countdown",uji-countdown,http://www.wpmanage.com/uji-countdown,2.2,10000,plugins/zip/64/uji-countdown/uji-countdown.zip
"简数数据采集和发布平台",keydatas,http://www.keydatas.com/caiji/wordpress-cms-caiji,2.4.8,10000,plugins/zip/48/keydatas/keydatas.zip
"Wise Chat",wise-chat,https://kaine.pl/projects/wp-plugins/wise-chat/wise-chat-donate,2.9.7,10000,plugins/zip/43/wise-chat/wise-chat.zip
"Woocommerce Single Product Page Customizer",woo-single-product-page-customizer,,2.2,10000,plugins/zip/51/woo-single-product-page-customizer/woo-single-product-page-customizer.zip
"Colorlib 404 Customizer",colorlib-404-customizer,https://colorlib.com/,1.0.96,10000,plugins/zip/67/colorlib-404-customizer/colorlib-404-customizer.zip
"WooCommerce Tiered Price Table",tier-pricing-table,,2.6.1,10000,plugins/zip/8/tier-pricing-table/tier-pricing-table.zip
"wpMandrill",wpmandrill,http://connect.mailchimp.com/integrations/transactional-emails-from-wordpress,1.33,10000,plugins/zip/49/wpmandrill/wpmandrill.zip
"Export Import Menus",export-import-menus,http://www.webdunia.net/,1.7.0,10000,plugins/zip/66/export-import-menus/export-import-menus.zip
"Pojo Lightbox",pojo-lightbox,https://github.com/pojome/pojo-lightbox,2.0.8,10000,plugins/zip/81/pojo-lightbox/pojo-lightbox.zip
"Easy Affiliate Links",easy-affiliate-links,https://bootstrapped.ventures/easy-affiliate-links/,3.6.0,10000,plugins/zip/74/easy-affiliate-links/easy-affiliate-links.zip
"Link Checker",link-checker,https://www.marcobeierer.com/wordpress-plugins/link-checker,1.18.2,10000,plugins/zip/38/link-checker/link-checker.zip
"YaMaps for WordPress Plugin",yamaps,http://www.yhunter.ru/portfolio/dev/yamaps/,0.6.24,10000,plugins/zip/18/yamaps/yamaps.zip
"多合一搜索自动推送管理插件-支持Baidu/Google/Bing/神马/头条",baidu-submit-link,http://wordpress.org/plugins/baidu-submit-link/,4.0.7,10000,plugins/zip/79/baidu-submit-link/baidu-submit-link.zip
"WP Speed of Light",wp-speed-of-light,https://www.joomunited.com/wordpress-products/wp-speed-of-light,3.2.0,10000,plugins/zip/54/wp-speed-of-light/wp-speed-of-light.zip
"WooCommerce Custom Add To Cart Button",woo-custom-add-to-cart-button,https://barn2.co.uk/wordpress-plugins/woo-custom-add-to-cart-button/,1.1.2,10000,plugins/zip/64/woo-custom-add-to-cart-button/woo-custom-add-to-cart-button.zip
"Logo Slider and Showcase",wp-logo-showcase,https://radiustheme.com/,1.3.39,10000,plugins/zip/3/wp-logo-showcase/wp-logo-showcase.zip
"OTF Regenerate Thumbnails",otf-regenerate-thumbnails,http://github.com,0.3,10000,plugins/zip/53/otf-regenerate-thumbnails/otf-regenerate-thumbnails.zip
"Header Footer for Beaver Builder",bb-header-footer,https://github.com/Nikschavan/bb-header-footer/,1.2.2,10000,plugins/zip/53/bb-header-footer/bb-header-footer.zip
"Check and Enable GZIP compression",check-and-enable-gzip-compression,http://checkgzipcompression.com,1.1.11,10000,plugins/zip/25/check-and-enable-gzip-compression/check-and-enable-gzip-compression.zip
"Simple File Downloader",simple-file-downloader,http://phplugins.softanalyzer.com/simple-file-downloader,1.0.4,10000,plugins/zip/2/simple-file-downloader/simple-file-downloader.zip
"WordPress Robots.txt optimization (+ XML Sitemap) – Website traffic, SEO &amp; ranking Booster",better-robots-txt,,1.4.5,10000,plugins/zip/19/better-robots-txt/better-robots-txt.zip
"pageMash &gt; Page Management",pagemash,http://joelstarnes.co.uk/pagemash/,1.3.0,10000,plugins/zip/46/pagemash/pagemash.zip
"WP-Chatbot for Messenger",wp-chatbot,https://mobilemonkey.com/wp-chatbot/,4.6,10000,plugins/zip/37/wp-chatbot/wp-chatbot.zip
"Link Whisper Free",link-whisper,,0.5.8,10000,plugins/zip/42/link-whisper/link-whisper.zip
"GD bbPress Attachments",gd-bbpress-attachments,https://plugins.dev4press.com/gd-bbpress-attachments/,4.3,10000,plugins/zip/79/gd-bbpress-attachments/gd-bbpress-attachments.zip
"WP REST API Controller",wp-rest-api-controller,https://www.yikesplugins.com,2.0.7,10000,plugins/zip/35/wp-rest-api-controller/wp-rest-api-controller.zip
"WooCommerce Ajax Cart Plugin",woocommerce-ajax-cart,https://wordpress.org/plugins/woocommerce-ajax-cart/,1.3.22,10000,plugins/zip/49/woocommerce-ajax-cart/woocommerce-ajax-cart.zip
"WP Google Search",wp-google-search,http://webshoplogic.com/wp-google-search/,1.0.9,10000,plugins/zip/45/wp-google-search/wp-google-search.zip
"Disable Blogging in WordPress",disable-blogging,https://wordpress.org/plugins/disable-blogging/,2.1.0,10000,plugins/zip/61/disable-blogging/disable-blogging.zip
"Rocket Maintenance Mode &amp; Coming Soon Page",rocket-maintenance-mode,https://wordpress.org/plugins/rocket-maintenance-mode/,4.3,10000,plugins/zip/6/rocket-maintenance-mode/rocket-maintenance-mode.zip
"Mobile Call Now &amp; Map Buttons",mobile-call-now-map-buttons,https://wordpress.org/plugins/mobile-call-now-map-buttons/,1.5.0,10000,plugins/zip/40/mobile-call-now-map-buttons/mobile-call-now-map-buttons.zip
"Email Users",email-users,http://wordpress.org/extend/plugins/email-users/,4.8.8,10000,plugins/zip/29/email-users/email-users.zip
"Allow Webp image",allow-webp-image,http://www.topinfosoft.com,1.0.1,10000,plugins/zip/78/allow-webp-image/allow-webp-image.zip
"WP Data Access",wp-data-access,https://wpdataaccess.com/,5.1.6,10000,plugins/zip/66/wp-data-access/wp-data-access.zip
"Bogo",bogo,https://ideasilo.wordpress.com/bogo/,3.5.3,10000,plugins/zip/84/bogo/bogo.zip
"Live Preview for Contact Form 7",cf7-live-preview,,1.2.0,10000,plugins/zip/25/cf7-live-preview/cf7-live-preview.zip
